index	KEGG_entry_ID	name	total_count	genes	19CT051360	19CT044120	19CT034631	19CT048087	19CT046369	19CT040719	20A0002478	19CT044751	19CT040732	19CT030002	19CT020478	DS187051	19PA009426	19CT036423	19CT016837	19CT024854	19CT028732	20A0000620	18PA008847	19CT040892	18PA004616	19CT035369	19CT036523	18PA004934	19CT044501	19CT034845	19CT039895	19CT052347	19CT013554	19CT041295	19PA009444	19CT044338	19CT024296	19CT024299	20A0000412	19CT039890	19CT030925	20A0007427	19CT031559	19CT046414	19CT034643	20A0004401	18PA004940	19CT031909	20A0004025	19CT014597	20A0002063	20A0000618	19CT039201
250	hsa04727	GABAergic synapse	28	['PRKCG', 'SLC12A5', 'PRKACB', 'CACNA1D', 'PRKCB', 'CACNA1F', 'GABRA2', 'CACNA1B', 'GPHN', 'GLS', 'GABBR2', 'GAD1', 'ADCY3', 'CACNA1A', 'GABRB1', 'GABRG2']	0	0	0	0	0	2	0	1	1	0	1	1	0	0	0	2	0	0	0	1	1	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	0	3	0	2	0	2	0	3	0	2	0	0	1
133	hsa04912	GnRH signaling pathway	28	['SOS2', 'PLCB1', 'SOS1', 'ITPR1', 'PRKACB', 'CACNA1D', 'PRKCB', 'CACNA1F', 'MMP14', 'MAPK3', 'GNAS', 'ADCY3']	0	1	0	1	1	0	1	1	1	1	1	1	0	0	1	2	1	1	0	0	1	1	0	0	1	0	0	2	1	0	2	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	1
46	hsa05230	Central carbon metabolism in cancer	28	['MET', 'FGFR1', 'FGFR2', 'PDGFRB', 'FGFR3', 'NTRK1', 'MAPK3', 'GLS', 'IDH2', 'PIK3R2', 'MTOR', 'NTRK3', 'HK1']	1	0	1	0	2	0	1	0	0	1	0	2	0	0	1	0	1	3	0	0	0	0	2	0	0	0	1	1	1	0	0	0	0	1	1	1	0	2	1	1	1	0	0	1	0	0	0	1	0
232	hsa05203	Viral carcinogenesis	27	['VAC14', 'HDAC4', 'PRKACB', 'GTF2E2', 'CHD4', 'KAT2B', 'EIF2AK2', 'MAPK3', 'HDAC9', 'DLG1', 'CREBBP', 'PIK3R2', 'RBL2', 'SND1', 'EP300']	0	0	0	0	1	0	1	1	0	0	2	0	0	1	1	1	0	1	2	0	0	2	3	0	0	0	1	2	0	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	1	1	1
147	hsa04933	AGE-RAGE signaling pathway in diabetic complications	27	['PLCD4', 'DIAPH1', 'COL4A2', 'PLCG2', 'PLCB1', 'COL4A1', 'COL1A1', 'PRKCB', 'MAPK3', 'COL3A1', 'COL1A2', 'PIK3R2']	0	0	2	4	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	2	1	0	0	2	0	0	0	0	0	0	2	2	2	1	0	0	1	1	0	1	0
124	hsa04722	Neurotrophin signaling pathway	26	['SOS2', 'PLCG2', 'SOS1', 'NTRK1', 'RPS6KA2', 'MAPK3', 'KIDINS220', 'PIK3R2', 'MAP3K5', 'BRAF', 'CAMK4', 'NTRK3']	0	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	3	0	0	2	1	0	0	0	0	0	1	2	0	3	0	0	0	0	1	0	1	1	1	2	2	0	0	1	0	0	0	0
135	hsa01522	Endocrine resistance	26	['SOS2', 'ESR2', 'SOS1', 'PRKACB', 'NCOR1', 'MAPK3', 'GNAS', 'IGF1R', 'PIK3R2', 'ADCY3', 'BRAF', 'MTOR']	0	2	0	0	1	0	0	2	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	1	1	1	1	2	0	2	0	0	1	0	0	0	1	1	1	1	1	0	0	0	0	0	0	1
47	hsa05223	Non-small cell lung cancer	26	['MET', 'SOS2', 'PLCG2', 'SOS1', 'PRKCG', 'PRKCB', 'MAPK3', 'PIK3R2', 'BRAF', 'KIF5A']	1	1	0	1	2	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	2	1	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	1	1	0	2	2	1	1	1	0	0	0	0
128	hsa04012	ErbB signaling pathway	26	['SOS2', 'PLCG2', 'SOS1', 'PRKCG', 'NRG2', 'PRKCB', 'MAPK3', 'PIK3R2', 'BRAF', 'MTOR', 'PAK2']	0	1	0	1	1	1	0	0	1	1	1	0	0	0	1	0	0	1	0	0	2	1	0	0	0	0	0	1	1	0	2	0	0	1	0	1	0	1	1	0	2	2	0	1	1	0	0	0	0
86	hsa04613	Neutrophil extracellular trap formation	26	['FGA', 'PLCG2', 'PLCB1', 'PRKCG', 'HDAC4', 'ITGB3', 'MAP3K7', 'PRKCB', 'MAPK3', 'H3-3A', 'HDAC9', 'PIK3R2', 'MTOR']	0	1	0	2	0	1	2	0	2	0	1	0	0	1	0	0	0	3	0	0	1	1	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	2	0	1	1	0	0	1	0	0	1	0
200	hsa04726	Serotonergic synapse	26	['PLCB1', 'PRKCG', 'ITPR1', 'PRKACB', 'CACNA1D', 'PRKCB', 'CACNA1F', 'HTR3A', 'CACNA1B', 'MAOB', 'MAPK3', 'GNAS', 'BRAF', 'CACNA1A', 'GABRB1']	0	0	0	1	0	1	1	1	1	0	1	1	0	1	0	2	1	1	0	0	1	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	1	1	1	0	1	0	3	0	1	0	0	1
224	hsa01230	Biosynthesis of amino acids	26	['PAH', 'TKT', 'ENO3', 'GPT2', 'GOT2', 'PHGDH', 'ALDH18A1', 'CPS1', 'ASL', 'IDH2', 'PYCR2', 'MTR']	0	0	0	0	1	1	2	1	1	0	0	0	0	1	0	0	1	1	0	1	0	1	0	0	0	0	2	0	3	0	0	1	1	1	0	2	0	0	1	2	0	0	0	0	0	1	0	0	1
213	hsa04918	Thyroid hormone synthesis	26	['PLCB1', 'PAX8', 'PRKCG', 'ATP1A2', 'ITPR1', 'PRKACB', 'PRKCB', 'LRP2', 'GNAS', 'ADCY3']	0	0	0	1	1	1	2	1	0	0	2	0	0	0	0	1	0	0	0	0	2	0	0	0	2	1	0	2	2	0	0	0	1	1	0	0	1	1	0	3	0	0	0	0	0	0	0	0	1
251	hsa05032	Morphine addiction	26	['PRKCG', 'PRKACB', 'PRKCB', 'PDE10A', 'PDE2A', 'GABRA2', 'CACNA1B', 'PDE4D', 'GABBR2', 'GNAS', 'ADCY3', 'PDE1C', 'CACNA1A', 'GABRB1', 'GABRG2']	0	0	0	0	0	1	0	1	0	0	1	0	0	2	0	2	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	0	1	1	1	0	0	1	0	2	0	3	0	3	0	1	0	0	0
183	hsa04721	Synaptic vesicle cycle	25	['UNC13A', 'RIMS1', 'CLTCL1', 'CACNA1B', 'SLC6A5', 'ATP6V0A1', 'SLC6A9', 'ATP6V0A2', 'CACNA1A', 'ATP6V1B2']	0	0	1	2	0	0	0	0	1	0	0	0	0	1	0	3	2	1	0	1	0	0	2	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	2	0	0	3	0	1	0	1	0
194	hsa04750	Inflammatory mediator regulation of TRP channels	25	['PLCG2', 'PLCB1', 'PRKCG', 'ITPR1', 'PRKACB', 'PLA2G6', 'TRPV4', 'PRKCB', 'NTRK1', 'GNAS', 'PIK3R2', 'ADCY3']	0	0	0	2	0	1	1	1	1	1	1	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	3	2	0	1	0	0	0	0	0	0	2	0	1	1	1	0	0	1	0	0	0	0
45	hsa05211	Renal cell carcinoma	25	['MET', 'SOS2', 'EGLN2', 'SOS1', 'FH', 'ARNT2', 'MAPK3', 'CREBBP', 'PIK3R2', 'BRAF', 'PAK2', 'EP300']	1	2	0	0	2	0	1	0	0	2	1	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	2	1	0	2	0	0	0	0	0	0	0	1	0	1	1	0	2	0	0	1	0	1
167	hsa04720	Long-term potentiation	25	['GRIN2A', 'PLCB1', 'PRKCG', 'ITPR1', 'PRKACB', 'PRKCB', 'RPS6KA2', 'MAPK3', 'GRIN2D', 'GRIN2B', 'CREBBP', 'BRAF', 'GRIA2', 'CAMK4', 'EP300']	0	0	1	1	0	2	1	1	0	0	1	0	0	0	0	1	0	3	0	1	1	0	0	0	0	1	0	3	1	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1
153	hsa00240	Pyrimidine metabolism	25	['ENPP1', 'ENTPD1', 'DPYD', 'CMPK2', 'CAD', 'TK2', 'RRM1']	0	0	2	0	0	1	0	1	1	0	0	1	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	6	0	1	2	0	0	1	0
238	hsa05168	Herpes simplex virus 1 infection	24	['ZNF559', 'IFIH1', 'TSC2', 'ITGB3', 'EIF2AK3', 'EIF2B5', 'MAP3K7', 'NXF1', 'EIF2AK2', 'PIK3R2', 'HCFC1', 'MTOR']	0	0	0	0	1	2	1	1	2	0	1	0	1	1	0	1	1	0	0	0	0	2	0	1	1	0	0	2	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0
265	hsa04530	Tight junction	24	['MYH10', 'PRKACB', 'CACNA1D', 'PATJ', 'TUBA1A', 'MPDZ', 'MYH14', 'TUBA8', 'DLG1', 'MAP3K5', 'CGNL1', 'JAM2']	0	0	0	0	0	0	1	1	1	0	0	0	0	2	0	1	2	0	0	1	0	1	1	0	0	0	1	0	1	0	0	1	1	2	1	0	0	0	1	0	2	0	0	0	1	1	0	0	1
172	hsa00970	Aminoacyl-tRNA biosynthesis	24	['AARS1', 'DARS1', 'EARS2', 'FARS2', 'QARS1', 'RARS1', 'IARS1', 'SEPSECS', 'PARS2', 'NARS2', 'NARS1', 'MTFMT', 'RARS2']	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	2	0	0	1	0	0	0	1	1	0	2	0	1	0	0	0	2	0	3	0	0	0	0	2	1	0	0	0	1
33	hsa04120	Ubiquitin mediated proteolysis	24	['CUL7', 'UBE3C', 'UBE3B', 'HERC1', 'PRKN', 'ITCH', 'BIRC6', 'WWP1', 'HERC2', 'ERCC8', 'TRIM37', 'ANAPC1', 'HUWE1']	1	1	0	0	1	1	0	0	0	0	2	0	0	1	1	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	2	2	1	2	0	1	0	0	0	0	1	0	0	0	1	1	0	0	1
158	hsa04928	Parathyroid hormone synthesis, secretion and action	24	['FGFR1', 'PLCB1', 'PRKCG', 'ITPR1', 'PRKACB', 'PRKCB', 'MMP14', 'MAPK3', 'PDE4D', 'GNAS', 'ADCY3', 'BRAF', 'NR4A2']	0	0	1	1	0	1	1	1	0	0	1	0	0	0	0	2	1	2	0	1	1	0	0	0	1	0	0	2	2	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1	0	0	1	0	0
1	hsa00280	Valine, leucine and isoleucine degradation	24	['DBT', 'DLD', 'ACADM', 'ALDH7A1', 'PCCB', 'MCCC2', 'IVD', 'PCCA', 'MCCC1', 'ALDH3A2', 'ACADS', 'BCKDHB']	1	1	1	1	0	0	1	0	0	0	1	3	0	1	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	2	1	1	0	0	2	0
106	hsa05131	Shigellosis	24	['ATM', 'PLCD4', 'DIAPH1', 'PLCG2', 'PLCB1', 'ITPR1', 'MAP3K7', 'MAPK3', 'H3-3A', 'PIK3R2', 'MTOR', 'WASF1', 'HK1']	0	1	2	2	0	0	1	0	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	3	0	1	0	1	0	1	0	0	0	0	1	1	3	1	0	0	1	0	0	0	0
246	hsa04140	Autophagy - animal	24	['TSC2', 'ITPR1', 'PRKACB', 'EIF2AK3', 'MAP3K7', 'CTSD', 'MAPK3', 'LAMP2', 'IGF1R', 'PIK3R2', 'MTOR']	0	0	0	0	0	1	1	2	1	0	1	0	0	1	0	1	0	1	0	0	0	2	0	1	1	0	1	2	0	0	0	0	0	1	1	0	0	1	3	0	0	0	0	0	1	0	0	1	0
137	hsa05213	Endometrial cancer	23	['SOS2', 'SOS1', 'CTNNA3', 'APC2', 'MAPK3', 'CTNNB1', 'PIK3R2', 'BRAF']	0	1	0	0	1	0	0	0	0	1	0	0	0	1	2	0	0	1	0	0	1	2	2	0	0	0	0	1	2	0	3	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0
3	hsa03013	Nucleocytoplasmic transport	23	['AHCTF1', 'NUP133', 'RANBP17', 'NXF1', 'IPO13', 'NUP188', 'NUP214', 'NUP107', 'TNPO3']	1	1	2	0	0	0	1	0	0	0	1	0	3	1	0	0	1	1	0	2	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0
101	hsa00564	Glycerophospholipid metabolism	23	['CHAT', 'CHKB', 'PNPLA6', 'PNPLA7', 'PLA2G6', 'PISD', 'AGPAT2', 'ACHE', 'GPD2']	0	2	0	1	0	0	2	0	1	1	0	0	0	1	1	2	0	0	1	1	0	2	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	2	0	0	1	0	0	0	0	0	1	0
132	hsa04650	Natural killer cell mediated cytotoxicity	22	['SOS2', 'PLCG2', 'SOS1', 'PRKCG', 'PRKCB', 'MAPK3', 'PIK3R2', 'BRAF']	0	1	0	1	1	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	2	1	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	1	1	0	2	2	0	0	1	0	0	0	0
186	hsa05416	Viral myocarditis	22	['LAMA2', 'DMD', 'LAMA1', 'EIF4G1', 'DAG1']	0	0	0	1	0	0	3	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	1	0	1	1	1	0	1	1	0	0	1	0	1	0	1	2	1	0	0	0	0	0	0	1	0
32	hsa00190	Oxidative phosphorylation	22	['NDUFS4', 'ATP5F1A', 'COX10', 'NDUFS2', 'ATP6V0A1', 'NDUFA5', 'NDUFV1', 'SDHA', 'COX15', 'ATP6V0A2', 'ATP6V1B2']	1	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	1	2	1	1	1	2	0	0	0	2	0	0	0	2	1	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0
214	hsa04924	Renin secretion	22	['PLCB1', 'ITPR1', 'PRKACB', 'CACNA1D', 'ACE', 'KCNMA1', 'CACNA1F', 'GNAS', 'PDE1C', 'GUCY1A2']	0	0	0	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	2	2	0	1	0	0	2	0	0	0	1	0	1	1	0	0	0	2	0	0	0	0	0	0	0	1	0	1
140	hsa04630	JAK-STAT signaling pathway	22	['SOS2', 'SOS1', 'PDGFRB', 'GFAP', 'LEP', 'CREBBP', 'PIK3R2', 'MTOR', 'EP300']	0	1	0	0	1	0	1	0	0	1	0	0	0	0	2	0	0	0	1	0	2	1	1	0	0	0	0	2	0	0	3	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	1	0	1
109	hsa04115	p53 signaling pathway	22	['ATM', 'PIDD1', 'TSC2', 'GORAB', 'ATR', 'CCNB1', 'THBS1']	0	1	0	0	1	1	2	0	2	0	0	0	1	2	0	0	0	0	0	0	0	1	0	1	2	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0
202	hsa04371	Apelin signaling pathway	22	['PLCB1', 'RYR2', 'HDAC4', 'ITPR1', 'PRKACB', 'PIK3CG', 'SLC8A1', 'MAPK3', 'MYLK', 'ADCY3', 'CAMK4', 'MTOR']	0	0	0	1	1	0	3	2	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	2	2	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0
107	hsa04210	Apoptosis	22	['ATM', 'PIDD1', 'ITPR1', 'EIF2AK3', 'CTSD', 'TUBA1A', 'NTRK1', 'MAPK3', 'TUBA8', 'PIK3R2', 'MAP3K5', 'SPTAN1']	0	1	0	0	1	0	1	1	0	0	1	0	1	1	0	1	0	2	0	1	0	0	0	0	0	0	0	2	1	1	0	1	0	0	0	0	0	1	3	0	2	0	0	0	0	0	0	0	0
73	hsa05210	Colorectal cancer	22	['DCC', 'SOS2', 'SOS1', 'APC2', 'MAPK3', 'CTNNB1', 'PIK3R2', 'BRAF', 'MTOR']	1	1	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	1	2	0	0	0	0	0	1	1	0	3	1	0	1	0	0	0	1	2	0	1	1	0	0	0	0	0	0	0
249	hsa03460	Fanconi anemia pathway	21	['FANCA', 'ATR', 'BLM', 'BRCA2', 'SLX4', 'TOP3B']	0	0	0	0	0	2	2	0	0	0	0	2	1	3	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1
205	hsa04730	Long-term depression	21	['PLCB1', 'PRKCG', 'ITPR1', 'PRKCB', 'MAPK3', 'GNAS', 'IGF1R', 'BRAF', 'GRIA2', 'GUCY1A2', 'CACNA1A']	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	2	1	0	1	0	0	0	0	0	0	2	2	1	0	0	0	2	0	1	0	0	0
218	hsa04930	Type II diabetes mellitus	21	['CACNA1E', 'CACNA1D', 'CACNA1B', 'MAPK3', 'CACNA1G', 'PIK3R2', 'MTOR', 'CACNA1A', 'HK1']	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	2	0	0	0	1	1	1	1	0	0	3	0	1	1	0	1
174	hsa05130	Pathogenic Escherichia coli infection	21	['TUBB4A', 'MYH10', 'MAP3K7', 'NCKAP1', 'TUBA1A', 'MYH14', 'MAPK3', 'TUBA8', 'MYO1E', 'MYO5A', 'TUBB2A', 'WASF1', 'PAK2']	0	0	1	0	0	0	1	0	1	0	1	0	0	1	0	0	2	1	0	1	0	1	0	1	1	2	0	0	0	0	0	0	0	1	1	0	0	0	2	1	1	0	0	1	0	0	0	0	0
210	hsa04961	Endocrine and other factor-regulated calcium reabsorption	21	['PLCB1', 'CLTCL1', 'PRKCG', 'ATP1A2', 'PRKACB', 'SLC8A1', 'ATP2B2', 'PRKCB', 'GNAS']	0	0	0	2	0	1	1	1	1	0	4	0	0	1	1	1	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0
143	hsa04066	HIF-1 signaling pathway	20	['EGLN2', 'PLCG2', 'PRKCG', 'ENO3', 'PRKCB', 'MAPK3', 'IGF1R', 'CREBBP', 'PIK3R2', 'MTOR', 'HK1', 'EP300']	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	2	1	0	2	1	0	0	1	0	1	0	1
159	hsa03450	Non-homologous end-joining	20	['PRKDC', 'LIG4', 'XRCC4', 'MRE11']	0	0	1	1	1	0	2	1	0	1	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	1	0	0	0	0	1	0	2	1	0	0	0	0
79	hsa05221	Acute myeloid leukemia	20	['PER2', 'SOS2', 'SOS1', 'MAPK3', 'CSF1R', 'PIK3R2', 'BRAF', 'MTOR']	0	2	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	1	1	2	0	2	0	0	1	0	0	1	0	1	0	2	1	0	0	0	0	0	0	0
150	hsa03250	Viral life cycle - HIV-1	20	['MAP1B', 'SAMHD1', 'AFF4', 'MAP1A', 'KAT2B', 'CREBBP', 'TNPO3', 'EP300']	0	0	2	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	3	0	1	1	0	1	1	0	0	0	0	1	1	0	1	0	0	0	2	0	0	0	1	0	0	1	0	1
2	hsa00640	Propanoate metabolism	20	['DBT', 'ACOX1', 'DLD', 'ACACB', 'PCCB', 'PCCA', 'SUCLG1', 'MLYCD', 'ACADS', 'BCKDHB']	2	1	0	0	2	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	1	1	1	0	0	2	1
142	hsa04979	Cholesterol metabolism	20	['NPC1', 'CYP27A1', 'LDLR', 'LRP1', 'NPC2', 'LRP2']	0	1	2	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	1	0	1	0	0	0	2	1	0	0	0	0	1	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	1
138	hsa04664	Fc epsilon RI signaling pathway	20	['SOS2', 'GAB2', 'PLCG2', 'SOS1', 'MAPK3', 'PIK3R2']	0	1	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	1	0	2	2	0	0	1	0	0	0	0
98	hsa04070	Phosphatidylinositol signaling system	20	['INPP5E', 'PLCD4', 'PLCG2', 'PLCB1', 'PRKCG', 'ITPR1', 'INPP4A', 'PRKCB', 'PIK3R2', 'SYNJ1']	0	1	1	2	0	1	1	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	0	1	0
169	hsa05033	Nicotine addiction	20	['GRIN2A', 'GRIA4', 'GABRA2', 'CACNA1B', 'GRIN2D', 'GRIN2B', 'GRIA2', 'CHRNA4', 'CACNA1A', 'GABRB1', 'GABRG2']	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	2	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	2	1	0	0	0	0	0	1	0	2	0	3	0	2	0	0	0
130	hsa05160	Hepatitis C	20	['SOS2', 'LDLR', 'SOS1', 'EIF2AK3', 'EIF2AK2', 'MAPK3', 'CTNNB1', 'PIK3R2', 'BRAF']	0	1	1	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	0	0	1	2	0	0	1	0	0	1	1	0	3	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0
11	hsa04742	Taste transduction	20	['SCN3A', 'SCN9A', 'PLCB1', 'PRKACB', 'HTR3A', 'GABRA2', 'GABBR2', 'SCN2A', 'PDE1C', 'CACNA1A']	1	1	0	1	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	1	2	1	0	0	0	1	0	0	1	2	0	1	0	0	0
161	hsa04071	Sphingolipid signaling pathway	19	['GAB2', 'PLCB1', 'ASAH1', 'PRKCG', 'CTSD', 'PRKCB', 'SMPD1', 'MAPK3', 'ADORA3', 'PIK3R2', 'MAP3K5']	0	0	1	1	0	2	0	0	0	0	2	0	0	0	0	0	1	1	0	0	1	0	2	0	0	0	0	2	1	1	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
162	hsa04666	Fc gamma R-mediated phagocytosis	19	['GAB2', 'PLCG2', 'PRKCG', 'PLA2G6', 'PRKCB', 'ASAP2', 'MAPK3', 'ASAP1', 'PIK3R2', 'WASF1']	0	0	1	1	0	1	0	0	1	0	1	0	0	0	0	1	0	1	0	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	2	1	1	1	0	0	1	0	0	0	0
228	hsa04152	AMPK signaling pathway	19	['ACACB', 'TSC2', 'MAP3K7', 'LEP', 'IGF1R', 'PIK3R2', 'FASN', 'MTOR', 'MLYCD']	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	0	2	0	0	1	0	0	0	2	0	0	0	0	0	1	1	0	0	1	1
271	hsa04141	Protein processing in endoplasmic reticulum	19	['EIF2AK3', 'PRKN', 'BCAP31', 'NGLY1', 'MBTPS2', 'EIF2AK2', 'MAP3K5', 'SIL1', 'PLAA', 'DDOST', 'MAN1B1', 'MOGS']	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	0	0	2	1	0	0	1	0	1	0	0	1	0	2	0	0	0
168	hsa05031	Amphetamine addiction	19	['GRIN2A', 'PRKCG', 'PRKACB', 'CACNA1D', 'PRKCB', 'GRIA4', 'MAOB', 'GRIN2D', 'GNAS', 'TH', 'GRIN2B', 'GRIA2', 'CAMK4']	0	0	1	0	0	2	0	1	1	0	1	0	1	0	0	0	1	1	0	1	1	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1
175	hsa04145	Phagosome	19	['TUBB4A', 'ITGB3', 'DYNC1I2', 'DYNC1H1', 'TUBA1A', 'COLEC11', 'ATP6V0A1', 'TUBA8', 'LAMP2', 'CORO1A', 'ATP6V0A2', 'TUBB2A', 'THBS1', 'ATP6V1B2']	0	0	1	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	0	2	0	1	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	1	1	0	2	0	0	0	1	0	0	0	0
58	hsa04330	Notch signaling pathway	19	['NCOR2', 'MAML3', 'DVL3', 'KAT2B', 'CREBBP', 'EP300']	1	0	1	1	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	3	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1
193	hsa04670	Leukocyte transendothelial migration	19	['PLCG2', 'PRKCG', 'CTNND1', 'PRKCB', 'CTNNA3', 'CTNNB1', 'PIK3R2', 'RAPGEF4', 'JAM2', 'CD99L2']	0	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	1	2	0	0	0	0	1	2	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	3	0	0	0	0
65	hsa04146	Peroxisome	19	['ACOX1', 'HSD17B4', 'PEX6', 'PEX3', 'ABCD4', 'ABCD1', 'SCP2', 'IDH2', 'FAR1', 'MLYCD', 'PEX7']	1	0	1	0	1	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	0	2	0	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	2	0	1	0	0	0
66	hsa04936	Alcoholic liver disease	19	['ACOX1', 'ACADM', 'ACACB', 'ALDH7A1', 'MAP3K7', 'CTNNB1', 'MAP3K5', 'FASN', 'MLYCD', 'ALDH3A2']	1	0	1	1	2	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	1
206	hsa04916	Melanogenesis	19	['PLCB1', 'PRKCG', 'DVL3', 'PRKACB', 'WNT1', 'PRKCB', 'MAPK3', 'CTNNB1', 'GNAS', 'CREBBP', 'ADCY3', 'EP300']	0	0	0	1	0	1	1	1	1	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	1	0	1
192	hsa05167	Kaposi sarcoma-associated herpesvirus infection	18	['PLCG2', 'ITPR1', 'PIK3CG', 'EIF2AK2', 'MAPK3', 'CTNNB1', 'CREBBP', 'PIK3R2', 'MTOR', 'EP300']	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	3	1	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1
